
#,NAME,PSRJ,RAJ,DECJ,PMRA,PMDEC,P0,P1,F0,F1,F2,S400,S1400,S2000,BINARY,PB,DIST,DIST_DM,PSR,R_LUM,R_LUM14,AGE,TYPE,
529,B1039-55,J1042-5521,10:42:00.4,-55:21:05.7,,,1.170867,6.72e-15,0.854068,-4.900e-15,,14.00,0.62,,,,2.789,2.789,,1.09e+02,4.82e+00,2.76e+06,
530,J1043-6116,J1043-6116,10:43:55.2,-61:16:50.7,,,0.288605,1.04e-14,3.464940,-1.249e-13,,,1.39,,,,3.055,3.055,,,1.30e+01,4.39e+05,
531,J1044-5737,J1044-5737,10:44:32.8,-57:37:19.3,,,0.139029,5.46e-14,7.192750,-2.826e-12,,,,,,,1.895,,NRAD,,,4.03e+04,
532,J1045-0436,J1045-0436,10:45,-04,,,0.024000,,41.666667,,,,,,,,0.335,0.335,,,,,
533,J1045-4509,J1045-4509,10:45:50.1,-45:09:54.1,-6.090,5.185,0.007474,1.77e-20,133.793150,-3.162e-16,,15.00,2.74,,T2,4.0835,0.340,0.334,,1.73e+00,3.17e-01,6.70e+09,
534,J1046+0304,J1046+0304,10:46:43.2,+03:04:06.9,,,0.326271,1.24e-16,3.064933,-1.167e-15,,,0.30,,,,4.739,4.739,,,6.74e+00,4.16e+07,
535,B1044-57,J1046-5813,10:46:18.8,-58:13:52.0,,,0.369428,1.15e-15,2.706887,-8.401e-15,,18.00,1.37,,,,2.340,2.340,,9.86e+01,7.50e+00,5.11e+06,
536,J1047-3032,J1047-3032,10:47:00.8,-30:32:18.0,,,0.330328,6.10e-17,3.027294,-5.591e-16,1.400e-26,8.00,1.10,,,,2.144,2.144,,3.68e+01,5.06e+00,8.58e+07,
537,J1047-6709,J1047-6709,10:47:28.2,-67:09:51.0,,,0.198451,1.69e-15,5.039016,-4.284e-14,,4.00,3.10,,,,1.765,1.765,,1.25e+01,9.66e+00,1.86e+06,
538,J1048+2339,J1048+2339,10:48:43.4,+23:39:53.4,-18.700,-9.400,0.004665,3.01e-20,214.354785,-1.382e-15,,,0.17,,BTX,0.2505,2.002,2.002,HE[drc+21],,7.01e-01,2.46e+09,
539,B1046-58,J1048-5832,10:48:13.0,-58:32:06.2,,,0.123725,9.61e-14,8.082418,-6.279e-12,1.470e-22,,9.10,,,,2.900,1.790,HE[klm+00,aaa+09i],,7.65e+01,2.04e+04,
540,J1048-5838,J1048-5838,10:48:12.5,-58:38:19.0,,,1.231305,1.22e-14,0.812147,-8.043e-15,,,,,,,1.008,1.008,RRAT,,,1.60e+06,
541,J1049+5822,J1049+5822,10:49:37.9,+58:22:17.1,,,0.727618,3.91e-15,1.374348,-7.376e-15,,,,,,,1.120,1.120,,,,2.95e+06,
542,J1049-5833,J1049-5833,10:49:50.3,-58:33:44.6,,,2.202325,4.41e-15,0.454066,-9.100e-16,,,0.70,,,,3.004,3.004,,,6.32e+00,7.91e+06,
543,J1050-5953,J1050-5953,10:50:07.1,-59:53:21.4,,,6.452077,3.81e-11,0.154989,-9.150e-13,,,,,,,9.000,,AXP,NRAD,,,2.68e+03,
544,J1052-5954,J1052-5954,10:52:38.1,-59:54:44.1,,,0.180592,2.00e-14,5.537359,-6.127e-13,,,0.15,,,,3.143,3.143,,,1.45e+00,1.43e+05,
545,J1052-6348,J1052-6348,10:52:53.3,-63:48:16.6,,,0.383830,3.87e-16,2.605317,-2.630e-15,,,0.11,,,,1.994,1.994,,,4.37e-01,1.57e+07,
546,J1054-5943,J1054-5943,10:54:57.7,-59:43:14.1,,,0.346909,4.07e-15,2.882601,-3.385e-14,,,0.31,,,,2.585,2.585,,,2.07e+00,1.35e+06,
547,J1054-5946,J1054-5946,10:54:30.4,-59:46:31.0,,,0.228324,2.09e-16,4.379736,-4.009e-15,,,0.20,,,,2.327,2.327,,,1.08e+00,1.73e+07,
548,J1054-6452,J1054-6452,10:54:08.8,-64:52:37.5,,,1.840004,3.14e-15,0.543477,-9.270e-16,,,0.25,,,,2.342,2.342,,,1.37e+00,9.29e+06,
549,J1055-6022,J1055-6022,10:55:48.5,-60:22:52,,,0.947558,9.24e-14,1.055344,-1.029e-13,,,0.20,,,,3.597,3.597,,,2.59e+00,1.62e+05,
550,J1055-6028,J1055-6028,10:55:39.1,-60:28:37.5,,,0.099661,2.95e-14,10.034032,-2.973e-12,,,0.95,,,,3.830,3.830,HE,,1.39e+01,5.35e+04,
551,J1055-6236,J1055-6236,10:55:54.6,-62:36:48.3,,,0.448635,7.08e-16,2.228981,-3.518e-15,,,0.12,,,,1.883,1.883,,,4.25e-01,1.00e+07,
552,J1055-6905,J1055-6905,10:55:44.7,-69:05:11.4,,,2.919397,2.03e-14,0.342536,-2.386e-15,,,0.30,,,,2.035,2.035,,,1.24e+00,2.27e+06,
553,J1056-5709,J1056-5709,10:56:43.7,-57:09:34.5,,,0.676082,5.76e-16,1.479111,-1.260e-15,,,0.11,,,,3.062,3.062,,,1.03e+00,1.86e+07,
554,B1054-62,J1056-6258,10:56:25.5,-62:58:47.6,,,0.422451,3.58e-15,2.367141,-2.005e-14,8.800e-25,45.00,34.00,,,,2.400,2.615,,2.59e+02,1.96e+02,1.87e+06,
555,J1056-7117,J1056-7117,10:56:45.9,-71:17:53.3,,,0.026310,6.30e-20,38.008828,-9.100e-17,,,0.50,,ELL1,9.1388,1.689,1.689,,,1.43e+00,6.62e+09,
556,J1057-4754,J1057-4754,10:57:53.1,-47:54:57.6,,,0.628306,2.25e-16,1.591581,-5.694e-16,,,0.53,,,,0.639,0.639,,,2.16e-01,4.43e+07,
557,B1055-52,J1057-5226,10:57:59.0,-52:26:56.3,42.000,-3.000,0.197115,5.84e-15,5.073189,-1.503e-13,-7.000e-25,80.00,4.40,,,,0.093,0.093,HE[aaa+10m],6.92e-01,3.81e-02,5.35e+05,
558,J1057-5851,J1057-5851,10:57:09.5,-58:51:07,,,0.620365,1.01e-13,1.611954,-2.613e-13,,,,,,,,,NRAD,,,9.77e+04,
559,B1056-78,J1057-7914,10:57:27.7,-79:14:23.6,,,1.347404,1.33e-15,0.742168,-7.321e-16,,6.50,0.60,,,,1.439,1.439,,1.35e+01,1.24e+00,1.61e+07,
560,J1058-5957,J1058-5957,10:58:34.2,-59:57:36.4,,,0.616270,6.57e-16,1.622665,-1.730e-15,,,0.60,,,,2.588,2.588,,,4.02e+00,1.49e+07,
561,B1056-57,J1059-5742,10:59:00.8,-57:42:14.5,,,1.185003,4.31e-15,0.843880,-3.067e-15,,19.00,2.00,,,,1.645,1.645,,5.14e+01,5.41e+00,4.36e+06,
562,J1059+6459,J1059+6459,10:59:27.5,+64:59:32,,,3.631170,5.74e-15,0.275393,-4.350e-16,,,,,,,1.944,1.944,,,,1.00e+07,
563,J1101-6101,J1101-6101,11:01:44.9,-61:01:39.6,,,0.062800,8.56e-15,15.923547,-2.170e-12,,,,,,,7.000,,NRAD,,,1.16e+05,
564,J1101-6424,J1101-6424,11:01:37.1,-64:24:39.3,,,0.005109,1.80e-21,195.722565,-6.895e-17,,,0.30,,ELL1,9.6117,2.175,2.175,,,1.43e+00,4.50e+10,
565,J1102+02,J1102+02,11:02,+02,,,0.004050,,246.913580,,,,,,,,25.000,25.000,,,,,
566,J1103-5403,J1103-5403,11:03:33.2,-54:03:43.2,,,0.003393,3.68e-21,294.749655,-3.200e-16,,,0.40,,,,1.683,1.683,,,1.12e+00,1.46e+10,
567,J1103-6025,J1103-6025,11:03:31.4,-60:25:36.3,,,0.396587,9.90e-16,2.521516,-6.297e-15,,,0.17,,,,2.378,2.378,,,9.61e-01,6.34e+06,
568,J1104-6103,J1104-6103,11:04:17.2,-61:03:03.8,,,0.280905,1.97e-15,3.559919,-2.492e-14,,5.00,0.24,,,,1.327,1.327,,8.80e+00,4.23e-01,2.26e+06,
569,J1105-4353,J1105-4353,11:05:24.8,-43:53:05,,,0.351112,2.50e-15,2.848095,-2.028e-14,,,0.19,,,,0.127,0.127,,,3.05e-03,2.23e+06,
570,J1105-6037,J1105-6037,11:05:00.4,-60:37:16.3,,,0.194938,2.18e-14,5.129829,-5.746e-13,,,,,,,,,NRAD,,,1.41e+05,
571,J1105-6107,J1105-6107,11:05:26.1,-61:07:48.9,,,0.063202,1.58e-14,15.822251,-3.967e-12,-5.400e-23,,1.20,,,,2.360,2.360,,,6.68e+00,6.32e+04,
572,J1106-6438,J1106-6438,11:06:28.4,-64:39:00.0,,,2.717934,2.33e-15,0.367927,-3.150e-16,,,0.19,,,,2.153,2.153,,,8.81e-01,1.85e+07,
573,J1107-5907,J1107-5907,11:07:34.4,-59:07:18.7,,,0.252773,9.01e-18,3.956114,-1.410e-16,,,0.18,,,,0.115,0.115,,,2.38e-03,4.45e+08,
574,B1105-59,J1107-5947,11:07:58.7,-59:47:04,,,1.516531,3.40e-16,0.659400,-1.478e-16,,7.00,0.30,,,,1.915,1.915,,2.57e+01,1.10e+00,7.07e+07,
575,J1107-6143,J1107-6143,11:07:12.3,-61:43:59,,,1.799396,1.56e-13,0.555742,-4.812e-14,,,0.38,,,,2.937,2.937,,,3.28e+00,1.83e+05,
576,B1107-56,J1110-5637,11:10:00.3,-56:37:32.5,,,0.558254,2.06e-15,1.791298,-6.613e-15,,,3.29,,,,2.447,2.447,,,1.97e+01,4.29e+06,
577,J1110+58,J1110+58,11:11,+58:52,,,0.793348,,1.260481,,,1.60,,,,,25.000,25.000,,1.00e+03,,,
578,J1111-6039,J1111-6039,11:11:48.6,-60:39:26,,,0.106670,1.95e-13,9.374707,-1.716e-11,,,,,,,,,NRAD[fermi21],,,8.66e+03,
579,J1112-6103,J1112-6103,11:12:14.8,-61:03:31.1,,,0.064962,3.15e-14,15.393650,-7.455e-12,,,2.30,,,,4.464,4.464,,,4.58e+01,3.27e+04,
580,B1110-65,J1112-6613,11:12:38.4,-66:13:04.6,,,0.334214,8.25e-16,2.992096,-7.385e-15,,19.00,1.70,,,,2.534,2.534,,1.22e+02,1.09e+01,6.42e+06,
581,B1110-69,J1112-6926,11:12:50.7,-69:26:32.3,,,0.820488,2.82e-15,1.218787,-4.191e-15,,13.00,0.60,,,,2.076,2.076,,5.60e+01,2.59e+00,4.61e+06,
582,B1112-60,J1114-6100,11:14:22.6,-61:00:32.1,,,0.880858,4.60e-14,1.135256,-5.930e-14,,,5.36,,,,5.477,5.477,,,1.61e+02,3.03e+05,
583,J1115-0956,J1115-0956,11:15:27.3,-09:56:53.1,,,1.310894,3.47e-17,0.762838,-2.020e-17,,,0.22,,,,1.061,1.061,,,2.48e-01,5.98e+08,
584,B1112+50,J1115+5030,11:15:38.4,+50:30:12.2,22.000,-51.000,1.656440,2.49e-15,0.603704,-9.085e-16,-1.400e-28,12.00,3.00,,,,0.923,0.923,,1.02e+01,2.56e+00,1.05e+07,
585,J1115-6052,J1115-6052,11:15:53.7,-60:52:18.6,,,0.259779,7.23e-15,3.849420,-1.071e-13,,,0.48,,,,2.185,2.185,,,2.29e+00,5.69e+05,
586,J1116-2444,J1116-2444,11:16:23.2,-24:44:56.1,,,0.867949,9.85e-16,1.152142,-1.308e-15,,,,,,,0.839,0.839,,,,1.40e+07,
587,B1114-41,J1116-4122,11:16:43.0,-41:22:43.9,-1.000,7.000,0.943158,7.95e-15,1.060268,-8.941e-15,,26.00,6.00,,,,0.280,0.280,,2.04e+00,4.70e-01,1.88e+06,
588,J1117-6154,J1117-6154,11:17:23.8,-61:54:22,,,0.505097,1.25e-14,1.979817,-4.904e-14,,,1.60,,,,3.976,3.976,,,2.53e+01,6.40e+05,
589,J1117-6447,J1117-6447,11:17:45.0,-64:47:58,,,1.155272,2.40e-16,0.865597,-1.798e-16,,,0.14,,,,2.752,2.752,,,1.06e+00,7.63e+07,
590,J1119-6127,J1119-6127,11:19:14.3,-61:27:49.5,,,0.407963,4.02e-12,2.451203,-2.416e-11,6.389e-22,,1.09,,,,8.400,6.398,HE[gkc+07],,7.69e+01,1.61e+03,
591,B1118-79,J1119-7936,11:19:40.8,-79:36:30.3,,,2.280597,3.67e-15,0.438482,-7.056e-16,,7.00,0.70,,,,0.814,0.814,,4.64e+00,4.64e-01,9.85e+06,
592,J1120-24,J1120-24,11:20,-24,,,0.497000,,2.012072,,,,,,,,0.098,0.098,,,,,
593,J1120-3618,J1120-3618,11:20:22.4,-36:18:32.2,,,0.005550,,180.180180,,,,0.30,,,,0.954,0.954,,,2.73e-01,,
594,B1119-54,J1121-5444,11:21:19.0,-54:44:05.1,-17.000,18.000,0.535787,2.78e-15,1.866415,-9.698e-15,-4.700e-24,24.00,1.50,,,,2.324,2.324,,1.30e+02,8.10e+00,3.05e+06,
595,J1122-3546,J1122-3546,11:22,-35:46,,,0.007800,,128.205128,,,,,,,,0.656,0.656,,,,,
596,J1123-4844,J1123-4844,11:23:15.6,-48:44:22.7,,,0.244838,6.54e-17,4.084325,-1.091e-15,,8.00,1.00,,,,1.858,1.858,,2.76e+01,3.45e+00,5.93e+07,
597,J1123-6102,J1123-6102,11:23:41.7,-61:02:06.2,,,0.640234,6.46e-15,1.561930,-1.576e-14,,,1.10,,,,3.487,3.487,,,1.34e+01,1.57e+06,
598,J1123-6259,J1123-6259,11:23:55.5,-62:59:10.9,,,0.271437,5.25e-15,3.684092,-7.129e-14,,11.00,0.51,,,,2.187,2.187,,5.26e+01,2.44e+00,8.19e+05,
599,J1123-6651,J1123-6651,11:23:52.2,-66:51:49.0,,,0.232976,2.75e-15,4.292280,-5.067e-14,,8.00,0.60,,,,1.675,1.675,,2.24e+01,1.68e+00,1.34e+06,
600,J1124-3653,J1124-3653,11:24:01.1,-36:53:19.1,,,0.002410,5.80e-21,414.937759,-9.986e-16,,0.30,,,,,0.990,0.990,HE,2.94e-01,,6.58e+09,
601,J1124-5638,J1124-5638,11:24:56.4,-56:38:39.7,,,0.185560,9.00e-18,5.389093,-2.614e-16,,,0.31,,,,2.639,2.639,,,2.16e+00,3.27e+08,
602,J1124-5916,J1124-5916,11:24:39.0,-59:16:19,,,0.135477,7.53e-13,7.381335,-4.100e-11,-8.600e-22,,0.08,,,,5.000,2.674,HE[hsp+03],,2.00e+00,2.85e+03,
603,J1124-6421,J1124-6421,11:24:59.5,-64:21:17,,,0.479099,6.20e-16,2.087253,-2.701e-15,,,0.19,,,,2.702,2.702,,,1.39e+00,1.22e+07,
604,J1125-5825,J1125-5825,11:25:44.3,-58:25:16.8,-10.000,2.400,0.003102,6.09e-20,322.350433,-6.328e-15,,,1.00,,DD,76.4032,1.744,1.744,HE,,3.04e+00,8.07e+08,
605,J1125-6014,J1125-6014,11:25:55.2,-60:14:06.6,11.106,-13.038,0.002630,3.73e-21,380.173094,-5.393e-16,,,1.32,,T2,8.7526,0.988,0.988,HE[sbc+19],,1.29e+00,1.12e+10,
606,J1125+7819,J1125+7819,11:25:59.8,+78:19:48.7,27.344,-2.073,0.004202,6.94e-21,238.004053,-3.933e-16,,17.10,1.10,,ELL1,15.3554,0.903,0.903,,1.39e+01,8.97e-01,9.59e+09,
607,J1126-2737,J1126-2737,11:26:02,-27:37:11,,,0.358161,,2.792040,,,,,,,,0.436,0.436,RRAT[kkl+15],,,,
608,J1126-38,J1126-38,11:26:18,-38:38,,,0.887550,,1.126697,,,,,,,,1.013,1.013,,,,,
609,B1124-60,J1126-6054,11:26:52.6,-60:54:39.9,,,0.202737,2.81e-16,4.932501,-6.843e-15,,,1.40,,,,2.426,2.426,,,8.24e+00,1.14e+07,
610,J1126-6942,J1126-6942,11:26:21.6,-69:42:15.8,,,0.579419,3.29e-15,1.725868,-9.811e-15,-6.900e-25,9.00,0.30,,,,1.185,1.185,,1.26e+01,4.21e-01,2.79e+06,
611,J1128-6219,J1128-6219,11:28:46.7,-62:19:09,,,0.515984,1.10e-17,1.938046,-4.132e-17,,,0.27,,,,7.401,7.401,,,1.48e+01,7.43e+08,
612,J1129-53,J1129-53,11:29:21,-53:31,,,1.062880,,0.940840,,,,,,,,1.457,1.457,RRAT,,,,
613,J1130-5826,J1130-5826,11:30:16.3,-58:26:02.3,,,0.162323,1.59e-17,6.160538,-6.031e-16,,,0.18,,,,2.408,2.408,,,1.04e+00,1.62e+08,
614,J1130-5925,J1130-5925,11:30:10.4,-59:25:34.1,,,0.680984,9.52e-16,1.468464,-2.052e-15,,,0.12,,,,2.387,2.387,,,6.84e-01,1.13e+07,
615,J1130-6807,J1130-6807,11:30:31.9,-68:07:28.5,,,0.256353,4.60e-16,3.900874,-6.995e-15,,8.00,0.55,,,,1.972,1.972,,3.11e+01,2.14e+00,8.84e+06,
616,J1132+25,J1132+25,11:32:50,+25:15,,,1.002000,,0.998004,,,,,,,,25.000,25.000,RRAT(?)[ttm18],,,,
617,J1132-4700,J1132-4700,11:32:14.5,-47:00:36.5,,,0.325633,7.77e-16,3.070939,-7.326e-15,,,0.49,,,,2.688,2.688,,,3.54e+00,6.64e+06,
618,J1132-5627,J1132-5627,11:32:15.7,-56:27:28.9,,,0.175166,6.80e-17,5.708862,-2.216e-15,,,0.09,,,,2.911,2.911,,,7.63e-01,4.08e+07,
619,B1131-62,J1133-6250,11:33:51.4,-62:50:50.6,,,1.022875,4.52e-16,0.977636,-4.320e-16,,,7.00,,,,7.448,7.448,,,3.88e+02,3.59e+07,
620,J1135-49,J1135-49,11:35:56,-49:25:31,,,,,,,,,,,,,2.129,2.129,RRAT,,,,
621,J1135-6055,J1135-6055,11:35:08.3,-60:55:36.4,,,0.114943,7.93e-14,8.700000,-6.000e-12,,,,,,,,,NRAD,,,2.30e+04,
622,B1133+16,J1136+1551,11:36:03.1,+15:51:14.1,-73.774,366.580,1.187913,3.73e-15,0.841812,-2.646e-15,8.700e-28,257.00,20.00,,,,0.372,0.414,,3.55e+01,2.76e+00,5.04e+06,
623,B1133-55,J1136-5525,11:36:02.1,-55:25:06.9,10.000,43.000,0.364713,8.23e-15,2.741880,-6.185e-14,-4.500e-24,23.00,6.00,,,,1.518,1.518,,5.30e+01,1.38e+01,7.02e+05,
624,J1136-6527,J1136-6527,11:36:25.2,-65:27:19.5,,,1.189309,1.75e-15,0.840824,-1.237e-15,,,0.14,,,,1.955,1.955,,,5.35e-01,1.08e+07,
625,J1137-6700,J1137-6700,11:37:32.0,-67:00:33.0,,,0.556216,7.17e-17,1.797863,-2.318e-16,,14.00,1.50,,,,2.603,2.603,,9.49e+01,1.02e+01,1.23e+08,
626,J1137+7528,J1137+7528,11:37:02.0,+75:28:02.3,,,0.002513,3.24e-21,397.987396,-5.132e-16,,,,,ELL1,7.1299,3.833,3.833,HE,,,1.23e+10,
627,J1138-6207,J1138-6207,11:38:21.6,-62:07:59.3,,,0.117564,1.25e-14,8.506020,-9.028e-13,,,0.57,,,,7.183,7.183,,,2.94e+01,1.49e+05,
628,J1139-6247,J1139-6247,11:39:17.1,-62:47:25,,,0.120482,4.05e-15,8.300000,-2.790e-13,,,,,,,,,NRAD[nie+20],,,4.71e+05,
629,J1141-3107,J1141-3107,11:41:25.6,-31:07:52.6,,,0.538432,1.96e-15,1.857245,-6.761e-15,,10.00,0.80,,,,0.783,0.783,,6.13e+00,4.90e-01,4.35e+06,
630,J1141-3322,J1141-3322,11:41:42.7,-33:22:37.3,,,0.291468,4.65e-16,3.430911,-5.477e-15,0.000e+00,8.00,1.60,,,,1.853,1.853,,2.75e+01,5.49e+00,9.92e+06,
631,J1141-6545,J1141-6545,11:41:07.0,-65:45:19.1,2.900,1.800,0.393899,4.31e-15,2.538723,-2.776e-14,,,2.40,,DD,0.1977,10.000,1.676,,,2.40e+02,1.45e+06,
632,J1142+0119,J1142+0119,11:42:50.1,+01:19:35.6,-41.000,-97.000,0.005075,1.50e-20,197.032753,-5.819e-16,,,0.04,,ELL1,1.5835,2.169,2.169,HE,,2.12e-01,5.36e+09,
633,J1142-6230,J1142-6230,11:42:52.5,-62:30:03.9,,,0.558383,7.79e-17,1.790884,-2.500e-16,,,0.26,,,,3.483,3.483,,,3.15e+00,1.13e+08,
634,J1143-5158,J1143-5158,11:43:15.0,-51:58:39.8,,,0.675646,6.95e-16,1.480065,-1.523e-15,,7.00,0.30,,,,2.397,2.397,,4.02e+01,1.72e+00,1.54e+07,
635,J1143-5536,J1143-5536,11:43:09.7,-55:36:04.5,,,0.685358,4.85e-16,1.459090,-1.033e-15,,,0.20,,,,2.220,2.220,,,9.86e-01,2.24e+07,
636,J1144-6146,J1144-6146,11:44:34.8,-61:46:49,,,0.987783,-3.81e-17,1.012368,3.900e-17,,,0.45,,,,1.395,1.395,,,8.76e-01,,
637,J1144-6217,J1144-6217,11:44:02.1,-62:17:30.3,,,0.850665,3.08e-14,1.175551,-4.261e-14,,,0.20,,,,2.645,2.645,,,1.40e+00,4.37e+05,
638,B1143-60,J1146-6030,11:46:07.7,-60:30:59.6,,,0.273375,1.79e-15,3.657986,-2.393e-14,,17.00,3.20,,,,1.634,1.634,,4.54e+01,8.54e+00,2.42e+06,
639,J1147-66,J1147-66,11:47,-66,,,0.003720,,268.817204,,,,0.80,,,,1.789,1.789,,,2.56e+00,,
640,J1148-5725,J1148-5725,11:48:28.5,-57:25:12.6,,,3.559937,1.11e-14,0.280904,-8.760e-16,,,0.12,,,,2.063,2.063,,,5.11e-01,5.08e+06,
641,J1148-6415,J1148-6415,11:48:37.8,-64:15:33,,,3.241029,2.70e-15,0.308544,-2.570e-16,,,0.06,,,,2.454,2.454,,,3.61e-01,1.90e+07,
642,J1151-6108,J1151-6108,11:51:56.8,-61:08:17.6,,,0.101633,1.03e-14,9.839305,-9.951e-13,,,0.06,,,,2.227,2.227,HE[ncb+15,fermi21],,2.98e-01,1.57e+05,
643,J1152-5800,J1152-5800,11:52:10.0,-58:00:34,,,1.789829,1.28e-15,0.558712,-4.000e-16,,,0.12,,,,2.156,2.156,,,5.58e-01,2.21e+07,
644,J1152-6012,J1152-6012,11:52:53.8,-60:12:21,,,0.376570,6.69e-15,2.655552,-4.714e-14,,,0.17,,,,1.367,1.367,,,3.18e-01,8.93e+05,
645,J1153-2117,J1153-2117,11:52:58,-21:17:53,,,2.343480,,0.426716,,,,,,,,2.331,2.331,RRAT[kkl+15],,,,
646,J1154-19,J1154-19,11:54,-19,,,0.011100,,90.090090,,,,,,,,0.121,0.121,,,,,
647,J1154-6250,J1154-6250,11:54:20.1,-62:50:02.7,,,0.282012,5.59e-16,3.545952,-7.029e-15,,,0.07,,,,1.358,1.358,,,1.29e-01,7.99e+06,
648,J1156-1318,J1156-1318,11:56:42,-13:18:22,,,,,,,,,,,,,2.228,2.228,RRAT[mss+20],,,,
649,J1156-5707,J1156-5707,11:56:07.4,-57:07:02.1,,,0.288417,2.65e-14,3.467205,-3.191e-13,,,0.27,,,,2.848,2.848,,,2.19e+00,1.72e+05,
650,J1156-5909,J1156-5909,11:56:21.5,-59:09:12.3,,,1.037931,1.02e-15,0.963455,-9.468e-16,,7.00,,,,,2.331,2.331,,3.80e+01,,1.61e+07,
651,J1157-5112,J1157-5112,11:57:08.1,-51:12:56.1,,,0.043589,1.43e-19,22.941448,-7.526e-17,,,0.28,,ELL1,3.5074,0.961,0.961,,,2.55e-01,4.83e+09,
652,B1154-62,J1157-6224,11:57:15.2,-62:24:50.9,,,0.400526,3.93e-15,2.496719,-2.452e-14,-1.000e-24,145.00,14.00,,,,4.000,4.758,,2.32e+03,2.24e+02,1.61e+06,
653,J1159-6409,J1159-6409,11:59:21.7,-64:09:57,,,0.667486,2.40e-17,1.498160,-5.387e-17,,,0.47,,,,2.035,2.035,,,1.95e+00,4.41e+08,
654,J1159-7910,J1159-7910,11:59:35.7,-79:10:05.6,,,0.525074,2.82e-15,1.904493,-1.022e-14,,6.00,0.70,,,,1.607,1.607,,1.55e+01,1.81e+00,2.95e+06,
655,J1201-6306,J1201-6306,12:01:23.0,-63:06:59.5,,,0.592136,3.56e-15,1.688801,-1.014e-14,,,0.13,,,,9.538,9.538,,,1.18e+01,2.64e+06,
656,B1159-58,J1202-5820,12:02:28.3,-58:20:33.6,-14.000,1.000,0.452803,2.13e-15,2.208465,-1.039e-14,-1.090e-24,23.00,3.00,,,,1.887,1.887,,8.19e+01,1.07e+01,3.37e+06,
657,J1203-6242,J1203-6242,12:03:55.3,-62:42:44,,,0.100604,4.41e-14,9.940000,-4.360e-12,,,,,,,,,NRAD[nie+20],,,3.61e+04,
658,J1204-6843,J1204-6843,12:04:36.7,-68:43:17.1,,,0.308861,2.17e-16,3.237704,-2.276e-15,,,0.50,,,,1.906,1.906,,,1.82e+00,2.25e+07,
659,J1207-4508,J1207-4508,12:07:19.2,-45:08:09.1,,,1.769828,1.56e-15,0.565027,-4.980e-16,,,0.31,,,,2.634,2.634,,,2.15e+00,1.80e+07,
660,J1207-5050,J1207-5050,12:07:22.4,-50:50:38.6,6.900,1.400,0.004843,6.06e-21,206.493932,-2.586e-16,,,0.39,,,,1.267,1.267,HE[brj+21],,6.26e-01,1.27e+10,
661,J1208-6238,J1208-6238,12:08:13.9,-62:38:03.3,,,0.440591,3.27e-12,2.269680,-1.684e-11,3.200e-22,,,,,,,,NRAD,,,2.14e+03,
662,J1210-5226,J1210-5226,12:10:00.9,-52:26:28.4,,,0.424131,2.22e-17,2.357764,-1.236e-16,,,,,,,2.600,,NRAD,,,3.02e+08,
663,J1210-5559,J1210-5559,12:10:05.9,-55:59:03.8,,,0.279768,7.25e-16,3.574392,-9.267e-15,,23.00,1.27,,,,2.372,2.372,,1.29e+02,7.15e+00,6.11e+06,
664,J1210-6322,J1210-6322,12:10:46.7,-63:22:20.9,,,1.163186,9.25e-15,0.859708,-6.834e-15,,,0.15,,,,9.548,9.548,,,1.38e+01,1.99e+06,
665,J1210-6550,J1210-6550,12:10:42.0,-65:50:04.6,,,4.237010,4.31e-16,0.236015,-2.400e-17,,,0.17,,,,0.923,0.923,,,1.45e-01,1.56e+08,
666,J1211-6324,J1211-6324,12:11:24.1,-63:24:45.2,,,0.433084,2.57e-16,2.309021,-1.370e-15,,,0.45,,,,8.049,8.049,,,2.92e+01,2.67e+07,
667,J1214-5830,J1214-5830,12:14:08.4,-58:30:25.9,,,0.909823,5.34e-17,1.099115,-6.451e-17,,,0.14,,,,1.883,1.883,,,4.96e-01,2.70e+08,
668,J1215-5328,J1215-5328,12:15:00.6,-53:28:31.6,,,0.636414,1.15e-16,1.571304,-2.839e-16,,,0.50,,,,3.275,3.275,,,5.36e+00,8.77e+07,
669,J1216-50,J1216-50,12:16:20,-50:27:01,,,6.355000,,0.157356,,,,,,,,2.302,2.302,RRAT,,,,
670,J1216-6223,J1216-6223,12:16:41.9,-62:23:57.0,,,0.374053,1.68e-14,2.673418,-1.202e-13,,,0.23,,,,18.316,18.316,,,7.72e+01,3.52e+05,
671,J1216-6410,J1216-6410,12:16:07.3,-64:10:09.2,,,0.003539,1.62e-21,282.535706,-1.290e-16,,,1.15,,ELL1,4.0367,1.098,1.098,,,1.39e+00,3.47e+10,
672,J1220-6318,J1220-6318,12:20:17.8,-63:18:46.5,,,0.789212,8.03e-17,1.267087,-1.290e-16,,,0.68,,,,8.948,8.948,,,5.44e+01,1.56e+08,
673,J1221-0633,J1221-0633,12:21:24.8,-06:33:51,,,0.001930,1.09e-20,518.134715,-2.913e-15,,,,,,,1.251,1.251,HE[fermi21],,,2.82e+09,
674,J1222-5738,J1222-5738,12:22:52.3,-57:38:20,,,1.081164,1.50e-16,0.924929,-1.283e-16,,,0.11,,,,1.408,1.408,,,2.18e-01,1.14e+08,
675,J1223-5856,J1223-5856,12:23:40.1,-58:56:48.9,,,0.288541,5.70e-18,3.465707,-6.846e-17,,,0.38,,,,4.770,4.770,,,8.58e+00,8.02e+08,
676,J1224-6208,J1224-6208,12:24:44.2,-62:08:41.1,,,0.585761,2.02e-14,1.707180,-5.886e-14,,,0.23,,,,9.876,9.876,,,2.24e+01,4.60e+05,
